Subject,Student ID,Score
Sociology,31959,79
Sociology,31960,82
Sociology,31961,82
Sociology,31962,72
Sociology,31963,81
Sociology,31964,68
Sociology,31965,62
Sociology,31966,81
Sociology,31967,56
Sociology,31968,71
Sociology,31969,81
Sociology,31970,79
Sociology,31971,79
Sociology,31972,99
Sociology,31973,81
Sociology,31974,70
Sociology,31975,53
Sociology,31976,81
Sociology,31977,81
Sociology,31978,58
Sociology,31979,81
Sociology,31980,63
Sociology,31981,70
Sociology,31982,81
Sociology,31983,81
Sociology,31984,81
Sociology,31985,81
Sociology,31986,81
Sociology,31987,70
Sociology,31988,72
Sociology,31989,81
Sociology,31990,81
Sociology,31991,69
Sociology,31992,79
Sociology,31993,79
Sociology,31994,82
Sociology,31995,82
Sociology,31996,81
Sociology,31997,81
Sociology,31998,72
Sociology,31999,82
Sociology,32000,99
Sociology,32001,81
Sociology,32002,81
Sociology,32003,81
Sociology,32004,79
Sociology,32005,79
Sociology,32006,81
Sociology,32007,56
Sociology,32008,70
Sociology,32009,81
Sociology,32010,92
Sociology,32011,79
Sociology,32012,79
Sociology,32013,81
Sociology,32014,82
Sociology,32015,82
Sociology,32016,81
Sociology,32017,81
Sociology,32018,81
Sociology,32019,81
Sociology,32020,81
Sociology,32021,81
Sociology,32022,58
Sociology,32023,70
Sociology,32024,81
Sociology,32025,21
Sociology,32026,79
Sociology,32027,70
Sociology,32028,70
Sociology,32029,81
Sociology,32030,81
Sociology,32031,81
Sociology,32032,70
Sociology,32033,81
Sociology,32034,81
Sociology,32035,81
Sociology,32036,81
Sociology,32037,81
Sociology,32038,70
Sociology,32039,81
Sociology,32040,81
Sociology,32041,72
Sociology,32042,81
Sociology,32043,81
Sociology,32044,81
Sociology,32045,72
Sociology,32046,72
Sociology,32047,53
Sociology,32048,81
Sociology,32049,81
Sociology,32050,81
Sociology,32051,81
Sociology,32052,79
Sociology,32053,82
Sociology,32054,90
Sociology,32055,92
Sociology,32056,70
Sociology,32057,70
Sociology,32058,70
Sociology,32059,81
Sociology,32060,81
Sociology,32061,81
Sociology,32062,77
Sociology,32063,81
Sociology,32064,81
Sociology,32065,81
Sociology,32066,70
Sociology,32067,72
Sociology,32068,78
Sociology,32069,81
Sociology,32070,81
Sociology,32071,81
Sociology,32072,37
Sociology,32073,79
Sociology,32074,81
Sociology,32075,63
Sociology,32076,92
Sociology,32077,81
Sociology,32078,70
Sociology,32079,81
Sociology,32080,70
Sociology,32081,72
Sociology,32082,81
Sociology,32083,58
Sociology,32084,70
Sociology,32085,70
Sociology,32086,70
Sociology,32087,79
Sociology,32088,82
Sociology,32089,70
Sociology,32090,70
Sociology,32091,70
Sociology,32092,86
Sociology,32093,81
Sociology,32094,82
Sociology,32095,82
Sociology,32096,81
Sociology,32097,81
Sociology,32098,77
Sociology,32099,81
Sociology,32100,81
Sociology,32101,72
Sociology,32102,81
Sociology,32103,70
Sociology,32104,70
Sociology,32105,70
Sociology,32106,81
Sociology,32107,72
Sociology,32108,95
Sociology,32109,81
Sociology,32110,81
Sociology,32111,75
Sociology,32112,77
Sociology,32113,81
Sociology,32114,68
Sociology,32115,70
Sociology,32116,81
Sociology,32117,81
Sociology,32118,81
Sociology,32119,64
Sociology,32120,79
Sociology,32121,82
Sociology,32122,82
Sociology,32123,28
Sociology,32124,26
Sociology,32125,71
Sociology,32126,71
Sociology,32127,83
Sociology,32128,82
Sociology,32129,82
Sociology,32130,82
Sociology,32131,82
Sociology,32132,82
Sociology,32133,79
Sociology,32134,68
Sociology,32135,71
Sociology,32136,71
Sociology,32137,83
Sociology,32138,83
Sociology,32139,78
Sociology,32140,82
Sociology,32141,82
Sociology,32142,71
Sociology,32143,82
Sociology,32144,82
Sociology,32145,82
Sociology,32146,82
Sociology,32147,84
Sociology,32148,99
Sociology,32149,64
Sociology,32150,82
Sociology,32151,82
Sociology,32152,83
Sociology,32153,32
Sociology,32154,64
Sociology,32155,71
Sociology,32156,79
Sociology,32157,83
Sociology,32158,86
Sociology,32159,82
Sociology,32160,82
Sociology,32161,82
Sociology,32162,82
Sociology,32163,77
Sociology,32164,82
Sociology,32165,82
Sociology,32166,82
Sociology,32167,71
Sociology,32168,71
Sociology,32169,83
Sociology,32170,82
Sociology,32171,71
Sociology,32172,83
Sociology,32173,70
Sociology,32174,82
Sociology,32175,82
Sociology,32176,82
Sociology,32177,82
Sociology,32178,82
Sociology,32179,82
Sociology,32180,82
Sociology,32181,82
Sociology,32182,70
Sociology,32183,83
Sociology,32184,75
Sociology,32185,77
Sociology,32186,82
Sociology,32187,82
Sociology,32188,79
Sociology,32189,71
Sociology,32190,71
Sociology,32191,83
Sociology,32192,78
Sociology,32193,82
Sociology,32194,90
Sociology,32195,83
Sociology,32196,83
Sociology,32197,71
Sociology,32198,83
Sociology,32199,83
Sociology,32200,65
Sociology,32201,82
Sociology,32202,82
Sociology,32203,82
Sociology,32204,82
Sociology,32205,92
Sociology,32206,71
Sociology,32207,82
Sociology,32208,83
Sociology,32209,68
Sociology,32210,81
Sociology,32211,82
Sociology,32212,82
Sociology,32213,90
Sociology,32214,82
Sociology,32215,65
Sociology,32216,79
Sociology,32217,82
Sociology,32218,83
Sociology,32219,71
Sociology,32220,83
Sociology,32221,71
Sociology,32222,83
Sociology,32223,83
Sociology,32224,82
Sociology,32225,82
Sociology,32226,82
Sociology,32227,82
Sociology,32228,58
Sociology,32229,69
Sociology,32230,82
Sociology,32231,82
Sociology,32232,82
Sociology,32233,71
Sociology,32234,71
Sociology,32235,82
Sociology,32236,82
Sociology,32237,71
Sociology,32238,82
Sociology,32239,91
Sociology,32240,77
Sociology,32241,82
Sociology,32242,82
Sociology,32243,82
Sociology,32244,82
Sociology,32245,65
Sociology,32246,71
Sociology,32247,82
Sociology,32248,82
Sociology,32249,82
Sociology,32250,82
Sociology,32251,70
Sociology,32252,81
Sociology,32253,82
Sociology,32254,82
Sociology,32255,79
Sociology,32256,79
Sociology,32257,76
Sociology,32258,82
Sociology,32259,82
Sociology,32260,67
Sociology,32261,82
Sociology,32262,79
Sociology,32263,81
Sociology,32264,82
Sociology,32265,82
Sociology,32266,82
Sociology,32267,58
Sociology,32268,82
Sociology,32269,82
Sociology,32270,82
Sociology,32271,83
Sociology,32272,72
Sociology,32273,82
Sociology,32274,82
Sociology,32275,82
Sociology,32276,82
Sociology,32277,82
Sociology,32278,58
Sociology,32279,71
Sociology,32280,83
Sociology,32281,83
Sociology,32282,71
Sociology,32283,83
Sociology,32284,79
Sociology,32285,82
Sociology,32286,82
Sociology,32287,77
Sociology,32288,82
Sociology,32289,59
Sociology,32290,77
Sociology,32291,82
Sociology,32292,82
Sociology,32293,82
Sociology,32294,82
Sociology,32295,70
Sociology,32296,72
Sociology,32297,82
Sociology,32298,71
Sociology,32299,71
Sociology,32300,83
Sociology,32301,71
Sociology,32302,57
Sociology,32303,83
Sociology,32304,83
Sociology,32305,72
Sociology,32306,82
Sociology,32307,82
Sociology,32308,82
Sociology,32309,82
Sociology,32310,76
Sociology,32311,82
Sociology,32312,82
Sociology,32313,82
Sociology,32314,82
Sociology,32315,82
Sociology,32316,40
Sociology,32317,58
Sociology,32318,82
Sociology,32319,82
Sociology,32320,82
Sociology,32321,82
Sociology,32322,55
Sociology,32323,71
Sociology,32324,83
Sociology,32325,59
Sociology,32326,82
Sociology,32327,82
Sociology,32328,71
Sociology,32329,83
Sociology,32330,82
Sociology,32331,82
Sociology,32332,82
Sociology,32333,64
Sociology,32334,83
Sociology,32335,71
Sociology,32336,83
Sociology,32337,83
Sociology,32338,94
Sociology,32339,75
Sociology,32340,82
Sociology,32341,82
Sociology,32342,71
Sociology,32343,71
Sociology,32344,79
Sociology,32345,82
Sociology,32346,83
Sociology,32347,83
Sociology,32348,83
Sociology,32349,71
Sociology,32350,70
Sociology,32351,82
Sociology,32352,82
Sociology,32353,65
Sociology,32354,70
Sociology,32355,83
Sociology,32356,99
Sociology,32357,58
Sociology,32358,64
Sociology,32359,79
Sociology,32360,79
Sociology,32361,82
Sociology,32362,82
Sociology,32363,82
Sociology,32364,82
Sociology,32365,82
Sociology,32366,82
Sociology,32367,82
Sociology,32368,82
Sociology,32369,82
Sociology,32370,79
Sociology,32371,82
Sociology,32372,82
Sociology,32373,82
Sociology,32374,76
Sociology,32375,82
Sociology,32376,79
Sociology,32377,79
Sociology,32378,79
Sociology,32379,82
Sociology,32380,82
Sociology,32381,82
Sociology,32382,82
Sociology,32383,64
Sociology,32384,82
Sociology,32385,82
Sociology,32386,82
Sociology,32387,82
Sociology,32388,79
Sociology,32389,82
Sociology,32390,82
Sociology,32391,82
Sociology,32392,71
Sociology,32393,83
Sociology,32394,83
Sociology,32395,83
Sociology,32396,71
Sociology,32397,83
Sociology,32398,83
Sociology,32399,82
Sociology,32400,82
Sociology,32401,82
Sociology,32402,82
Sociology,32403,82
Sociology,32404,82
Sociology,32405,82
Sociology,32406,82
Sociology,32407,82
Sociology,32408,71
Sociology,32409,71
Sociology,32410,82
Sociology,32411,82
Sociology,32412,83
Sociology,32413,82
Sociology,32414,82
Sociology,32415,71
Sociology,32416,82
Sociology,32417,56
Sociology,32418,82
Sociology,32419,86
Sociology,32420,82
Sociology,32421,82
Sociology,32422,82
Sociology,32423,79
Sociology,32424,79
Sociology,32425,79
Sociology,32426,82
Sociology,32427,82
Sociology,32428,82
Sociology,32429,71
Sociology,32430,83
Sociology,32431,71
Sociology,32432,64
Sociology,32433,82
Sociology,32434,82
Sociology,32435,82
Sociology,32436,82
Sociology,32437,82
Sociology,32438,64
Sociology,32439,82
Sociology,32440,87
Sociology,32441,82
Sociology,32442,82
Sociology,32443,82
Sociology,32444,82
Sociology,32445,82
Sociology,32446,82
Sociology,32447,82
Sociology,32448,82
Sociology,32449,64
Sociology,32450,82
Sociology,32451,82
Sociology,32452,85
Sociology,32453,77
Sociology,32454,71
Sociology,32455,65
Sociology,32456,82
Sociology,32457,77
Sociology,32458,82
Sociology,32459,82
Sociology,32460,59
Sociology,32461,79
Sociology,32462,82
Sociology,32463,82
Sociology,32464,71
Sociology,32465,83
Sociology,32466,86
Sociology,32467,82
Sociology,32468,71
Sociology,32469,82
Sociology,32470,82
Sociology,32471,76
Sociology,32472,70
Sociology,32473,71
Sociology,32474,71
Sociology,32475,83
Sociology,32476,83
Sociology,32477,71
Sociology,32478,71
Sociology,32479,71
Sociology,32480,83
Sociology,32481,82
Sociology,32482,82
Sociology,32483,82
Sociology,32484,82
Sociology,32485,82
Sociology,32486,82
Sociology,32487,90
Sociology,32488,82
Sociology,32489,82
Sociology,32490,80
Sociology,32491,82
Sociology,32492,82
Sociology,32493,83
Sociology,32494,83
Sociology,32495,83
Sociology,32496,83
Sociology,32497,83
Sociology,32498,83
Sociology,32499,83
Sociology,32500,83
Sociology,32501,83
Sociology,32502,83
Sociology,32503,83
Sociology,32504,83
Sociology,32505,71
Sociology,32506,78
Sociology,32507,83
Sociology,32508,83
Sociology,32509,91
Sociology,32510,69
Sociology,32511,71
Sociology,32512,83
Sociology,32513,83
Sociology,32514,83
Sociology,32515,71
Sociology,32516,71
Sociology,32517,81
Sociology,32518,83
Sociology,32519,83
Sociology,32520,80
Sociology,32521,83
Sociology,32522,61
Sociology,32523,81
Sociology,32524,61
Sociology,32525,61
Sociology,32526,80
Sociology,32527,61
Sociology,32528,85
Sociology,32529,72
Sociology,32530,80
Sociology,32531,95
Sociology,32532,61
Sociology,32533,61
Sociology,32534,56
Sociology,32535,77
Sociology,32536,69
Sociology,32537,73
Sociology,32538,80
Sociology,32539,70
Sociology,32540,75
Sociology,32541,80
Sociology,32542,75
Sociology,32543,58
Sociology,32544,75
Sociology,32545,91
Sociology,32546,75
Sociology,32547,75
Sociology,32548,72
Sociology,32549,80
Sociology,32550,92
Sociology,32551,75
Sociology,32552,77
Sociology,32553,90
Sociology,32554,75
Sociology,32555,61
Sociology,32556,61
Sociology,32557,69
Sociology,32558,77
Sociology,32559,81
Sociology,32560,78
Sociology,32561,52
Sociology,32562,62
Sociology,32563,75
Sociology,32564,77
Sociology,32565,59
Sociology,32566,86
Sociology,32567,69
Sociology,32568,73
Sociology,32569,73
Sociology,32570,61
Sociology,32571,61
Sociology,32572,75
Sociology,32573,63
Sociology,32574,63
Sociology,32575,63
Sociology,32576,76
Sociology,32577,81
Sociology,32578,90
Sociology,32579,62
Sociology,32580,68
Sociology,32581,76
Sociology,32582,81
Sociology,32583,62
Sociology,32584,63
Sociology,32585,76
Sociology,32586,76
Sociology,32587,81
Sociology,32588,63
Sociology,32589,81
Sociology,32590,72
Sociology,32591,76
Sociology,32592,77
Sociology,32593,70
Sociology,32594,81
Sociology,32595,62
Sociology,32596,62
Sociology,32597,81
Sociology,32598,32
Sociology,32599,52
Sociology,32600,62
Sociology,32601,76
Sociology,32602,81
Sociology,32603,63
Sociology,32604,63
Sociology,32605,69
Sociology,32606,62
Sociology,32607,59
Sociology,32608,63
Sociology,32609,63
Sociology,32610,69
Sociology,32611,76
Sociology,32612,76
Sociology,32613,76
Sociology,32614,75
Sociology,32615,62
Sociology,32616,63
Sociology,32617,63
Sociology,32618,70
Sociology,32619,77
Sociology,32620,63
Sociology,32621,63
Sociology,32622,62
Sociology,32623,78
Sociology,32624,72
Sociology,32625,76
Sociology,32626,62
Sociology,32627,62
Sociology,32628,62
Sociology,32629,76
Sociology,32630,63
Sociology,32631,63
Sociology,32632,62
Sociology,32633,57
Sociology,32634,63
Sociology,32635,76
Sociology,32636,76
Sociology,32637,53
Sociology,32638,63
Sociology,32639,59
Sociology,32640,62
Sociology,32641,75
Sociology,32642,62
Sociology,32643,56
Sociology,32644,69
Sociology,32645,63
Sociology,32646,70
Sociology,32647,76
Sociology,32648,76
Sociology,32649,92
Sociology,32650,63
Sociology,32651,76
Sociology,32652,76
Sociology,32653,62
Sociology,32654,75
Sociology,32655,78
Sociology,32656,81
Sociology,32657,70
Sociology,32658,76
Sociology,32659,76
Sociology,32660,81
Sociology,32661,81
Sociology,32662,70
Sociology,32663,62
Sociology,32664,76
Sociology,32665,76
Sociology,32666,81
Sociology,32667,51
Sociology,32668,76
Sociology,32669,76
Sociology,32670,76
Sociology,32671,76
Sociology,32672,72
Sociology,32673,84
Sociology,32674,76
Sociology,32675,81
Sociology,32676,99
Sociology,32677,76
Sociology,32678,76
Sociology,32679,77
Sociology,32680,63
Sociology,32681,63
Sociology,32682,76
Sociology,32683,63
Sociology,32684,76
Sociology,32685,81
Sociology,32686,76
Sociology,32687,76
Sociology,32688,81
Sociology,32689,70
Sociology,32690,81
Sociology,32691,63
Sociology,32692,76
Sociology,32693,63
Sociology,32694,69
Sociology,32695,76
Sociology,32696,78
Sociology,32697,76
Sociology,32698,76
Sociology,32699,76
Sociology,32700,73
Sociology,32701,76
Sociology,32702,80
Sociology,32703,76
Sociology,32704,90
Sociology,32705,63
Sociology,32706,73
Sociology,32707,76
Sociology,32708,76
Sociology,32709,76
Sociology,32710,63
Sociology,32711,83
Sociology,32712,81
Sociology,32713,63
Sociology,32714,76
Sociology,32715,77
Sociology,32716,63
Sociology,32717,56
Sociology,32718,62
Sociology,32719,62
Sociology,32720,72
Sociology,32721,76
Sociology,32722,76
Sociology,32723,63
Sociology,32724,63
Sociology,32725,76
Sociology,32726,69
Sociology,32727,72
Sociology,32728,72
Sociology,32729,76
Sociology,32730,62
Sociology,32731,85
Sociology,32732,81
Sociology,32733,70
Sociology,32734,70
Sociology,32735,76
Sociology,32736,65
Sociology,32737,69
Sociology,32738,76
Sociology,32739,77
Sociology,32740,82
Sociology,32741,90
Sociology,32742,92
Sociology,32743,77
Sociology,32744,83
Sociology,32745,64
Sociology,32746,77
Sociology,32747,82
Sociology,32748,82
Sociology,32749,64
Sociology,32750,65
Sociology,32751,77
Sociology,32752,79
Sociology,32753,64
Sociology,32754,82
Sociology,32755,64
Sociology,32756,77
Sociology,32757,76
Sociology,32758,82
Sociology,32759,76
Sociology,32760,77
Sociology,32761,77
Sociology,32762,64
Sociology,32763,76
Sociology,32764,77
Sociology,32765,54
Sociology,32766,77
Sociology,32767,83
Sociology,32768,64
Sociology,32769,76
Sociology,32770,64
Sociology,32771,77
Sociology,32772,64
Sociology,32773,79
Sociology,32774,64
Sociology,32775,81
Sociology,32776,64
Sociology,32777,64
Sociology,32778,54
Sociology,32779,58
Sociology,32780,77
Sociology,32781,64
Sociology,32782,70
Sociology,32783,76
Sociology,32784,76
Sociology,32785,82
Sociology,32786,83
Sociology,32787,77
Sociology,32788,65
Sociology,32789,77
Sociology,32790,64
Sociology,32791,63
Sociology,32792,65
Sociology,32793,84
Sociology,32794,63
Sociology,32795,63
Sociology,32796,76
Sociology,32797,77
Sociology,32798,79
Sociology,32799,72
Sociology,32800,77
Sociology,32801,64
Sociology,32802,76
Sociology,32803,76
Sociology,32804,64
Sociology,32805,76
Sociology,32806,77
Sociology,32807,77
Sociology,32808,76
Sociology,32809,64
Sociology,32810,64
Sociology,32811,77
Sociology,32812,63
Sociology,32813,63
Sociology,32814,64
Sociology,32815,76
Sociology,32816,64
Sociology,32817,76
Sociology,32818,77
Sociology,32819,77
Sociology,32820,63
Sociology,32821,82
Sociology,32822,91
Sociology,32823,82
Sociology,32824,82
Sociology,32825,64
Sociology,32826,63
Sociology,32827,76
Sociology,32828,82
Sociology,32829,77
Sociology,32830,77
Sociology,32831,76
Sociology,32832,77
Sociology,32833,77
Sociology,32834,71
Sociology,32835,77
Sociology,32836,75
Sociology,32837,65
Sociology,32838,83
Sociology,32839,55
Sociology,32840,76
Sociology,32841,82
Sociology,32842,40
Sociology,32843,77
Sociology,32844,64
Sociology,32845,76
Sociology,32846,76
Sociology,32847,82
Sociology,32848,63
Sociology,32849,63
Sociology,32850,76
Sociology,32851,76
Sociology,32852,77
Sociology,32853,82
Sociology,32854,90
Sociology,32855,65
Sociology,32856,63
Sociology,32857,72
Sociology,32858,64
Sociology,32859,64
Sociology,32860,64
Sociology,32861,68
Sociology,32862,64
Sociology,32863,70
Sociology,32864,77
Sociology,32865,65
Sociology,32866,76
Sociology,32867,59
Sociology,32868,76
Sociology,32869,76
Sociology,32870,94
Sociology,32871,76
Sociology,32872,90
Sociology,32873,79
Sociology,32874,63
Sociology,32875,76
Sociology,32876,79
Sociology,32877,77
Sociology,32878,82
Sociology,32879,83
Sociology,32880,86
Sociology,32881,70
Sociology,32882,82
Sociology,32883,51
Sociology,32884,64
Sociology,32885,77
Sociology,32886,58
Sociology,32887,64
Sociology,32888,76
Sociology,32889,76
Sociology,32890,77
Sociology,32891,68
Sociology,32892,82
Sociology,32893,71
Sociology,32894,77
Sociology,32895,64
Sociology,32896,92
Sociology,32897,76
Sociology,32898,70
Sociology,32899,64
Sociology,32900,64
Sociology,32901,59
Sociology,32902,64
Sociology,32903,64
Sociology,32904,82
Sociology,32905,85
Sociology,32906,63
Sociology,32907,76
Sociology,32908,64
Sociology,32909,57
Sociology,32910,76
Sociology,32911,95
Sociology,32912,77
Sociology,32913,76
Sociology,32914,69
Sociology,32915,76
Sociology,32916,83
Sociology,32917,64
Sociology,32918,64
Sociology,32919,65
Sociology,32920,75
Sociology,32921,82
Sociology,32922,64
Sociology,32923,76
Sociology,32924,82
Sociology,32925,65
Sociology,32926,71
Sociology,32927,65
Sociology,32928,65
Sociology,32929,77
Sociology,32930,87
Sociology,32931,83
Sociology,32932,65
Sociology,32933,77
Sociology,32934,81
Sociology,32935,83
Sociology,32936,65
Sociology,32937,77
Sociology,32938,65
Sociology,32939,65
Sociology,32940,77
Sociology,32941,56
Sociology,32942,65
Sociology,32943,65
Sociology,32944,83
Sociology,32945,65
Sociology,32946,71
Sociology,32947,65
Sociology,32948,77
Sociology,32949,65
Sociology,32950,77
Sociology,32951,77
Sociology,32952,83
Sociology,32953,77
Sociology,32954,65
Sociology,32955,58
Sociology,32956,77
Sociology,32957,77
Sociology,32958,65
Sociology,32959,65
Sociology,32960,77
Sociology,32961,65
Sociology,32962,65
Sociology,32963,65
Sociology,32964,77
Sociology,32965,65
Sociology,32966,70
Sociology,32967,71
Sociology,32968,77
Sociology,32969,77
Sociology,32970,77
Sociology,32971,65
Sociology,32972,65
Sociology,32973,77
Sociology,32974,83
Sociology,32975,90
Sociology,32976,80
Sociology,32977,77
Sociology,32978,79
Sociology,32979,79
Sociology,32980,80
Sociology,32981,79
Sociology,32982,79
Sociology,32983,80
Sociology,32984,80
Sociology,32985,80
Sociology,32986,80
Sociology,32987,79
Sociology,32988,80
Sociology,32989,80
Sociology,32990,71
Sociology,32991,79
Sociology,32992,79
Sociology,32993,79
Sociology,32994,79
Sociology,32995,79
Sociology,32996,80
Sociology,32997,80
Sociology,32998,83
Sociology,32999,80
Sociology,33000,11
Sociology,33001,80
Sociology,33002,80
Sociology,33003,80
Sociology,33004,90
Sociology,33005,79
Sociology,33006,80
Sociology,33007,73
Sociology,33008,79
Sociology,33009,80
Sociology,33010,80
Sociology,33011,79
Sociology,33012,80
Sociology,33013,80
Sociology,33014,80
Sociology,33015,79
Sociology,33016,70
Sociology,33017,79
Sociology,33018,79
Sociology,33019,79
Sociology,33020,80
Sociology,33021,79
Sociology,33022,80
Sociology,33023,80
Sociology,33024,79
Sociology,33025,79
Sociology,33026,79
Sociology,33027,79
Sociology,33028,79
Sociology,33029,79
Sociology,33030,80
Sociology,33031,36
Sociology,33032,80
Sociology,33033,52
Sociology,33034,80
Sociology,33035,94
Sociology,33036,79
Sociology,33037,79
Sociology,33038,79
Sociology,33039,79
Sociology,33040,84
Sociology,33041,79
Sociology,33042,79
Sociology,33043,80
Sociology,33044,80
Sociology,33045,80
Sociology,33046,80
Sociology,33047,80
Sociology,33048,79
Sociology,33049,80
Sociology,33050,79
Sociology,33051,79
Sociology,33052,79
Sociology,33053,80
Sociology,33054,80
Sociology,33055,79
Sociology,33056,79
Sociology,33057,79
Sociology,33058,79
Sociology,33059,79
Sociology,33060,80
Sociology,33061,80
Sociology,33062,80
Sociology,33063,80
Sociology,33064,79
Sociology,33065,79
Sociology,33066,79
Sociology,33067,80
Sociology,33068,80
Sociology,33069,80
Sociology,33070,79
Sociology,33071,79
Sociology,33072,80
Sociology,33073,80
Sociology,33074,79
Sociology,33075,79
Sociology,33076,71
Sociology,33077,74
Sociology,33078,79
Sociology,33079,79
Sociology,33080,79
Sociology,33081,80
Sociology,33082,80
Sociology,33083,79
Sociology,33084,80
Sociology,33085,80
Sociology,33086,80
Sociology,33087,80
Sociology,33088,99
Sociology,33089,57
Sociology,33090,79
Sociology,33091,79
Sociology,33092,79
Sociology,33093,79
Sociology,33094,80
Sociology,33095,80
Sociology,33096,80
Sociology,33097,80
Sociology,33098,79
Sociology,33099,79
Sociology,33100,79
Sociology,33101,80
Sociology,33102,80
Sociology,33103,79
Sociology,33104,79
Sociology,33105,77
Sociology,33106,79
Sociology,33107,54
Sociology,33108,80
Sociology,33109,70
Sociology,33110,79
Sociology,33111,79
Sociology,33112,78
Sociology,33113,80
Sociology,33114,79
Sociology,33115,79
Sociology,33116,80
Sociology,33117,80
Sociology,33118,80
Sociology,33119,79
Sociology,33120,79
Sociology,33121,79
Sociology,33122,79
Sociology,33123,57
Sociology,33124,80
Sociology,33125,80
Sociology,33126,80
Sociology,33127,80
Sociology,33128,80
Sociology,33129,80
Sociology,33130,75
Sociology,33131,73
Sociology,33132,80
Sociology,33133,80
Sociology,33134,80
Sociology,33135,79
Sociology,33136,79
Sociology,33137,79
Sociology,33138,79
Sociology,33139,79
Sociology,33140,83
Sociology,33141,79
Sociology,33142,80
Sociology,33143,73
Sociology,33144,78
Sociology,33145,77
Sociology,33146,80
Sociology,33147,79
Sociology,33148,79
Sociology,33149,78
Sociology,33150,79
Sociology,33151,80
Sociology,33152,79
Sociology,33153,79
Sociology,33154,79
Sociology,33155,79
Sociology,33156,69
Sociology,33157,80
Sociology,33158,91
Sociology,33159,79
Sociology,33160,90
Sociology,33161,80
Sociology,33162,80
Sociology,33163,79
Sociology,33164,79
Sociology,33165,67
Sociology,33166,80
Sociology,33167,80
Sociology,33168,80
Sociology,33169,79
Sociology,33170,80
Sociology,33171,80
Sociology,33172,79
Sociology,33173,68
Sociology,33174,78
Sociology,33175,83
Sociology,33176,79
Sociology,33177,79
Sociology,33178,77
Sociology,33179,79
Sociology,33180,80
Sociology,33181,79
Sociology,33182,79
Sociology,33183,79
Sociology,33184,80
Sociology,33185,80
Sociology,33186,80
Sociology,33187,81
Sociology,33188,80
Sociology,33189,79
Sociology,33190,80
Sociology,33191,72
Sociology,33192,79
Sociology,33193,79
Sociology,33194,79
Sociology,33195,80
Sociology,33196,80
Sociology,33197,79
Sociology,33198,79
Sociology,33199,57
Sociology,33200,56
Sociology,33201,71
Sociology,33202,75
Sociology,33203,81
Sociology,33204,79
Sociology,33205,84
Sociology,33206,80
Sociology,33207,91
Sociology,33208,77
Sociology,33209,80
Sociology,33210,80
Sociology,33211,80
Sociology,33212,84
Sociology,33213,80
Sociology,33214,80
Sociology,33215,79
Sociology,33216,71
Sociology,33217,79
Sociology,33218,79
Sociology,33219,79
Sociology,33220,75
Sociology,33221,79
Sociology,33222,79
Sociology,33223,79
Sociology,33224,79
Sociology,33225,79
Sociology,33226,79
Sociology,33227,79
Sociology,33228,79
Sociology,33229,91
Sociology,33230,79
Sociology,33231,79
Sociology,33232,80
Sociology,33233,79
Sociology,33234,79
Sociology,33235,79
Sociology,33236,80
Sociology,33237,80
Sociology,33238,80
Sociology,33239,80
Sociology,33240,80
Sociology,33241,80
Sociology,33242,57
Sociology,33243,79
Sociology,33244,79
Sociology,33245,58
Sociology,33246,80
Sociology,33247,80
Sociology,33248,25
Sociology,33249,80
Sociology,33250,80
Sociology,33251,79
Sociology,33252,79
Sociology,33253,79
Sociology,33254,79
Sociology,33255,79
Sociology,33256,79
Sociology,33257,55
Sociology,33258,79
Sociology,33259,79
Sociology,33260,80
Sociology,33261,80
Sociology,33262,80
Sociology,33263,79
Sociology,33264,79
Sociology,33265,78
Sociology,33266,79
Sociology,33267,79
Sociology,33268,79
Sociology,33269,79
Sociology,33270,80
Sociology,33271,79
Sociology,33272,79
Sociology,33273,80
Sociology,33274,79
Sociology,33275,79
Sociology,33276,80
Sociology,33277,80
Sociology,33278,95
Sociology,33279,80
Sociology,33280,80
Sociology,33281,80
Sociology,33282,77
Sociology,33283,79
Sociology,33284,79
Sociology,33285,80
Sociology,33286,80
Sociology,33287,80
Sociology,33288,79
Sociology,33289,79
Sociology,33290,79
Sociology,33291,68
Sociology,33292,79
Sociology,33293,80
Sociology,33294,80
Sociology,33295,80
Sociology,33296,80
Sociology,33297,37
Sociology,33298,80
Sociology,33299,80
Sociology,33300,80
Sociology,33301,80
Sociology,33302,80
Sociology,33303,72
Sociology,33304,81
Sociology,33305,80
Sociology,33306,80
Sociology,33307,80
Sociology,33308,80
Sociology,33309,72
Sociology,33310,80
Sociology,33311,80
Sociology,33312,80
Sociology,33313,80
Sociology,33314,80
Sociology,33315,80
Sociology,33316,80
Sociology,33317,80
Sociology,33318,80
Sociology,33319,70
Sociology,33320,80
Sociology,33321,80
Sociology,33322,80
Sociology,33323,80
Sociology,33324,80
Sociology,33325,80
Sociology,33326,78
Sociology,33327,80
Sociology,33328,80
Sociology,33329,80
Sociology,33330,80
Sociology,33331,80
Sociology,33332,80
Sociology,33333,80
Sociology,33334,52
Sociology,33335,80
Sociology,33336,80
Sociology,33337,80
Sociology,33338,80
Sociology,33339,80
Sociology,33340,80
Sociology,33341,83
Sociology,33342,86
Sociology,33343,80
Sociology,33344,80
Sociology,33345,80
Sociology,33346,80
Sociology,33347,80
Sociology,33348,80
Sociology,33349,80
Sociology,33350,80
Sociology,33351,80
Sociology,33352,80
Sociology,33353,77
Sociology,33354,80
Sociology,33355,80
Sociology,33356,80
